# covenant-gate baseline (ISS-483, ISS-700) — set of (file, kind, count) rows currently failing
# columns: file<TAB>kind<TAB>count   (file is repo-relative; count = per-pair failure-count ceiling)
# legacy 2-column rows (no count) are accepted: pair-ratcheted only, no count ceiling
# kinds: shortcut-drift | missing-header | methods-removed | verify-other | covenanted-shortcut | dup-covenant-header
# growth vs the master merge-base (new pair, raised/removed ceiling, rows removed with their file)
# requires 'covenant-baseline-approved: <reason>' in every baseline-editing commit message (ISS-700)
# regenerate: .rescale/scripts/covenant-gate.sh --generate
sge/src/main/scala/sge/assets/loaders/SynchronousAssetLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/TextureAtlasLoader.scala	missing-header	1
sge/src/main/scala/sge/assets/loaders/TextureLoader.scala	missing-header	1
sge/src/main/scala/sge/files/FileHandles.scala	shortcut-drift	13
sge/src/main/scala/sge/graphics/Mesh.scala	shortcut-drift	8
sge/src/main/scala/sge/graphics/PixmapIO.scala	shortcut-drift	3
sge/src/main/scala/sge/graphics/g2d/Batch.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g2d/TextureAtlas.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/Attributes.scala	shortcut-drift	2
sge/src/main/scala/sge/graphics/g3d/Model.scala	shortcut-drift	4
sge/src/main/scala/sge/graphics/g3d/ModelCache.scala	shortcut-drift	2
sge/src/main/scala/sge/graphics/g3d/ModelInstance.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/Shader.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/decals/Decal.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/decals/SimpleOrthoGroupStrategy.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/loader/ObjLoader.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/model/Node.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/model/NodeAnimation.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/model/NodePart.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/model/data/ModelNodeAnimation.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/particles/ParallelArray.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/particles/ParticleEffectCodecs.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/particles/ParticleShader.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/shaders/BaseShader.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/shaders/DefaultShader.scala	shortcut-drift	8
sge/src/main/scala/sge/graphics/g3d/shaders/DepthShader.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/utils/CameraInputController.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/utils/DefaultRenderableSorter.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/utils/MeshBuilder.scala	shortcut-drift	2
sge/src/main/scala/sge/graphics/g3d/utils/TextureDescriptor.scala	shortcut-drift	1
sge/src/main/scala/sge/graphics/g3d/utils/shapebuilders/ConeShapeBuilder.scala	shortcut-drift	2
sge/src/main/scala/sge/graphics/g3d/utils/shapebuilders/CylinderShapeBuilder.scala	shortcut-drift	2
sge/src/main/scala/sge/graphics/g3d/utils/shapebuilders/SphereShapeBuilder.scala	shortcut-drift	1
sge/src/main/scala/sge/input/NativeInputConfiguration.scala	shortcut-drift	1
sge/src/main/scala/sge/maps/tiled/TideMapLoader.scala	shortcut-drift	1
sge/src/main/scala/sge/math/BSpline.scala	shortcut-drift	1
sge/src/main/scala/sge/math/Bezier.scala	shortcut-drift	2
sge/src/main/scala/sge/math/Ellipse.scala	shortcut-drift	2
sge/src/main/scala/sge/math/Quaternion.scala	shortcut-drift	1
sge/src/main/scala/sge/net/SgeHttpClient.scala	shortcut-drift	10
sge/src/main/scala/sge/platform/WindowingOps.scala	shortcut-drift	2
sge/src/main/scala/sge/scenes/scene2d/ui/Container.scala	shortcut-drift	4
sge/src/main/scala/sge/scenes/scene2d/ui/ScrollPane.scala	shortcut-drift	4
sge/src/main/scala/sge/scenes/scene2d/ui/SplitPane.scala	shortcut-drift	3
sge/src/main/scala/sge/scenes/scene2d/utils/TiledDrawable.scala	shortcut-drift	1
sge/src/main/scala/sge/utils/DynamicArrayOps.scala	missing-header	1
sge/src/main/scala/sge/utils/I18nBundle.scala	shortcut-drift	6
sge/src/main/scala/sge/utils/TextFormatter.scala	shortcut-drift	4
